views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,year,month,day,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
10111,1443,141,0.0,17.20209066803919,302680,248.8474912366718,2024,8,23,0,0,1,0,0,1,0,0,0,0,0,0,0
10095,1849,275,32615.72345581543,13.833627969609072,39341,242.8728458233072,2024,7,18,0,0,0,1,0,1,0,0,0,1,0,0,0
9950,1887,107,0.0,8.383820773660865,269297,210.71643520813183,2025,1,19,0,0,0,1,0,0,0,0,0,1,0,0,0
10013,1187,323,34828.880537276615,3.605986593611432,64304,242.32656731214416,2025,2,13,0,0,0,0,0,0,0,1,1,0,0,0,0
10102,1451,215,21741.727349441782,7.308297545762244,398355,183.77166860570392,2025,2,11,0,0,0,1,0,0,0,1,0,0,0,1,0
10133,221,330,52890.52933950687,23.835820512923814,892684,311.621431331415,2025,3,13,0,0,0,0,0,0,0,1,0,0,1,0,0
9870,746,392,50869.75004178129,16.772950598538223,378793,310.8130376612827,2025,5,22,0,1,0,0,0,0,1,0,0,0,1,0,0
10116,451,105,25319.33211599263,28.79273403346894,223688,181.63339838233847,2025,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1
10035,0,65,40581.31976976436,22.53708596469722,254857,268.8909692234931,2024,11,29,1,0,0,0,0,0,0,1,0,0,0,0,0
10005,758,146,41643.50668502809,17.90070692273013,517458,263.99714679325234,2025,3,18,0,0,0,1,0,0,0,0,0,0,0,0,1
10034,1561,284,29270.339594586243,18.61296714622852,364176,221.98780898474664,2024,10,27,0,0,0,0,1,0,0,0,0,0,1,0,0
9803,567,444,16112.41613055054,2.173707768477398,318561,144.41645674830116,2024,12,26,0,0,0,0,0,0,0,0,0,1,0,0,0
10063,1427,444,47510.86973576197,28.3309369751647,16628,308.58141170060105,2024,12,30,0,0,0,1,0,1,0,0,0,0,0,0,0
10032,1271,434,18272.85540402685,17.1789555973182,671411,167.7231272798046,2025,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0
9963,1414,372,22336.163625730813,14.23823007776834,481059,187.9123972833774,2025,5,31,1,0,0,0,0,0,0,0,0,0,0,1,0
9834,877,150,30799.93393048732,15.707984333190549,453631,214.0978032758165,2025,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,1117,408,19031.711764605658,7.778954041475591,146077,167.39423794224692,2024,9,24,0,0,1,0,0,1,0,0,0,0,0,0,1
10003,1670,164,59921.62640681375,14.793899909419247,725393,366.1438112159005,2025,1,26,1,0,0,0,0,1,0,0,0,0,0,0,0
9992,666,303,20649.16425454249,15.323515762743297,962039,166.06801313257122,2025,3,16,0,0,1,0,0,0,0,1,0,0,0,0,0
10037,1541,93,38051.371718728864,8.015130863776248,102332,259.7753980799212,2025,3,14,0,0,0,0,1,0,1,0,0,0,0,0,0
9956,1084,67,47495.46130004456,9.001628430749657,817924,295.57636237659386,2025,3,23,0,0,0,0,1,1,0,0,0,0,0,0,0
10188,1609,97,20499.54042887909,8.318396372879633,483447,179.05092194054544,2024,10,18,0,1,0,0,0,0,1,0,0,0,1,0,0
9952,367,81,22043.11972755256,17.788549206585238,660969,163.47683968020593,2025,2,15,0,0,0,1,0,1,0,0,0,0,0,0,1
9916,1569,0,35173.657908141526,6.397989719596572,425536,252.52154641476727,2025,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0
10022,270,157,39110.31034558235,6.871325067673723,559273,243.94451190679575,2024,6,9,1,0,0,0,0,0,1,0,0,0,1,0,0
9946,1036,305,36887.00120893363,27.17943885265952,950259,248.7758917806201,2025,3,7,0,1,0,0,0,0,1,0,0,0,1,0,0
10329,700,243,0.0,15.76117265763251,204194,298.1808027938143,2024,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9976,1491,131,34103.06713262543,9.010277196282482,519324,240.63689303408964,2024,12,20,0,0,0,0,0,0,0,1,1,0,0,0,0
9978,0,97,45162.790903763394,10.766438301369623,426727,275.15455269018264,2024,8,25,0,0,0,0,1,0,0,0,0,0,0,1,0
9919,1324,303,18845.214672165253,6.547317404836472,443020,168.49214757983412,2024,6,11,0,1,0,0,0,0,0,0,0,0,0,0,1
10143,320,392,29395.61964268693,20.320009875216268,633910,203.67310893496608,2024,10,12,0,0,0,0,1,0,1,0,0,0,1,0,0
9938,1765,241,40642.716548869874,20.16852722520929,819266,277.8702518815102,2025,4,5,0,0,0,0,1,0,0,1,1,0,0,0,0
9998,1241,173,53908.03297630444,25.2207584144791,412304,330.54777049978054,2024,12,27,0,1,0,0,0,0,0,0,0,1,0,0,0
10088,0,411,49508.22489916676,9.29791191415869,462014,304.6877642161257,2024,11,30,0,0,0,0,1,0,0,0,0,0,0,1,0
9972,621,191,38678.7588683405,11.113718559202432,824596,248.2665580508216,2024,12,3,1,0,0,0,0,0,0,0,1,0,0,0,0
10143,1072,409,20079.84622267137,18.42477210586956,664184,172.97063667911124,2025,3,12,0,0,0,1,0,1,0,0,0,0,1,0,0
10043,0,407,57623.632390060026,17.23145165575375,436665,342.0949300145763,2025,4,13,0,0,0,0,0,0,1,0,0,0,0,0,1
10141,1564,264,35708.99742697401,11.02332465431956,811309,252.60841812688324,2024,8,23,1,0,0,0,0,0,1,0,0,0,0,1,0
9856,478,357,29376.30252209678,19.10082846570077,691131,204.20069921351185,2025,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0
9922,1103,475,20589.857486086144,24.867262691247355,309302,175.89077929034835,2024,12,21,1,0,0,0,0,1,0,0,1,0,0,0,0
9992,1374,172,57911.1463527038,15.488387245728571,754541,351.6580594851141,2025,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9882,753,155,31566.48234638199,21.806560264266512,436905,215.91652707504,2024,12,19,0,0,1,0,0,0,0,1,0,0,1,0,0
9912,318,91,37954.69395636232,25.42864133026454,533077,237.613801633974,2024,12,8,0,0,0,1,0,0,0,1,1,0,0,0,0
10232,1799,353,23192.874539345736,22.53959786771118,469592,199.64355811574768,2025,3,30,0,1,0,0,0,0,0,0,0,0,0,0,1
9883,1966,193,51980.62639951338,4.477032157221894,240064,333.6663256842255,2025,5,25,0,0,1,0,0,1,0,0,0,0,1,0,0
9944,795,97,0.0,24.57399652012078,950098,327.15212525199115,2024,12,31,1,0,0,0,0,0,0,1,0,1,0,0,0
9882,1816,0,16056.346532119838,22.704908655380784,696526,164.65575050422956,2024,10,31,0,0,0,0,1,1,0,0,0,1,0,0,0
9853,484,341,54265.66870157961,22.766304507115414,149783,321.35499939784114,2025,1,26,0,0,0,0,1,0,0,0,0,0,0,1,0
9945,316,211,28415.31474480338,11.692867538154374,10516,194.84010852382823,2025,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1
9841,1233,272,58489.91902853002,13.88538515863899,362130,352.89525312423524,2025,3,4,0,0,1,0,0,0,1,0,0,0,0,0,1
9958,298,258,33339.57348189183,5.97149702471811,40261,218.62187035936665,2025,5,24,0,0,0,0,0,1,0,0,0,1,0,0,0
10112,1314,119,45236.2520440551,29.04738599208616,470143,290.58489439107325,2025,1,26,0,0,1,0,0,0,0,1,0,0,0,1,0
9965,474,108,56290.52633807644,15.101489867210816,650120,327.308300382716,2025,3,7,0,0,0,0,1,0,0,0,0,0,1,0,0
10141,337,485,27277.7824303121,7.601503413820643,766581,195.56867780047904,2024,9,26,0,0,0,0,1,0,0,1,0,0,0,0,1
9928,1139,448,19488.06983763535,5.556685532157672,428005,170.88231063959844,2025,3,30,0,0,0,1,0,0,0,0,0,0,0,0,0
9739,1145,224,23724.504231293053,29.773218156222324,890752,186.1235246592451,2024,9,6,0,0,0,0,0,0,0,0,0,0,0,1,0
10028,982,327,57944.42434466811,11.032454500048168,508677,347.92912142144013,2025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9988,823,423,32877.07262645644,21.258491780773248,477608,228.45697844688024,2024,6,13,0,0,0,1,0,0,0,0,0,0,0,0,1
9999,875,60,56233.20657689262,21.63884901449856,307305,333.2823530454268,2025,4,10,0,0,0,1,0,0,1,0,0,0,0,0,0
9918,1583,295,52088.00827595044,26.04705954096045,790131,329.5252991340031,2025,1,15,0,0,1,0,0,0,0,1,1,0,0,0,0
9948,1164,322,23409.95809957776,3.93911645994938,380362,187.74047805953836,2024,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1
10014,1538,150,16627.33095394002,23.58717728982861,879569,159.57927148537536,2025,2,21,0,0,0,1,0,0,0,0,0,0,0,0,1
9941,1121,272,42492.63575988939,2.625270970693881,573780,276.0715462297951,2024,6,28,0,1,0,0,0,0,1,0,0,1,0,0,0
9896,1417,472,20981.08076147353,6.1035798093467,434144,182.9450117246952,2025,3,12,0,0,0,1,0,0,0,1,0,0,1,0,0
10070,638,416,15427.274907047396,8.74969267623024,988592,143.31656509186527,2024,9,16,0,0,0,0,0,0,0,0,0,0,0,1,0
10031,1583,253,56778.28900127208,26.664315351867515,867195,351.504700575022,2024,10,23,0,1,0,0,0,1,0,0,0,0,1,0,0
9920,470,281,58777.82885371136,16.67214429969619,577533,341.704971688721,2024,10,15,1,0,0,0,0,0,1,0,1,0,0,0,0
9962,542,442,23629.146436571624,3.2859846020577543,884985,180.2187439467157,2024,12,3,0,0,0,0,0,0,0,1,0,0,0,1,0
9815,1557,483,29953.5456854784,25.57528566763373,157092,227.41926610022728,2024,9,18,0,0,0,0,0,0,0,1,1,0,0,0,0
10131,1809,88,44421.872528858,27.72554927065967,742193,294.8194020411453,2024,10,21,0,0,0,0,0,0,0,0,1,0,0,0,0
9990,765,107,34942.42880137994,24.9319873666796,362956,231.7765248528063,2025,4,30,0,0,0,0,1,0,0,0,0,0,0,1,0
10022,1131,493,21530.64465784168,16.89326260258911,191539,181.6378114863812,2024,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9932,1532,218,32968.14932081791,21.835836507850363,489103,237.2570063174408,2024,12,31,0,0,0,0,1,1,0,0,1,0,0,0,0
9916,1239,94,21852.843338693805,2.406549362813453,159628,177.60300748517588,2025,4,25,0,1,0,0,0,0,0,0,1,0,0,0,0
10150,1937,424,22352.280198375534,12.714953618585248,499606,198.8454505041508,2025,6,2,0,0,1,0,0,0,0,1,0,0,1,0,0
10006,1582,130,22814.44185398824,18.641490183060935,763987,189.11943988571628,2024,10,24,1,0,0,0,0,0,0,1,0,0,0,0,0
10026,897,0,31934.304100929832,7.558973942533244,591429,226.4102386244518,2025,2,5,0,0,1,0,0,1,0,0,1,0,0,0,0
10058,978,132,52151.077155639934,25.06259122709181,59539,317.3522080814543,2024,7,9,0,0,0,1,0,0,0,1,0,0,0,0,1
9981,0,280,27099.846889411143,7.747007108584478,682563,192.33208240124145,2025,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0
10192,635,174,59685.72712318201,6.503049106219681,880432,348.3993838098326,2025,1,19,0,0,0,0,0,0,1,0,0,0,1,0,0
9968,488,448,45337.60145627256,23.96124812707172,436093,281.7702991259942,2024,8,18,0,1,0,0,0,0,0,1,1,0,0,0,0
9828,1331,468,23126.79762711699,18.242487670476063,951941,191.1599020131018,2025,4,22,1,0,0,0,0,1,0,0,0,1,0,0,0
9920,1657,138,30145.759154588333,28.100906994891236,444344,224.66165331486212,2024,12,15,0,1,0,0,0,0,0,1,0,0,0,0,1
9916,463,456,0.0,5.664589851645994,608169,213.2985827723628,2024,12,17,0,0,1,0,0,1,0,0,1,0,0,0,0
9975,539,185,36574.49631886896,11.137651589166214,880440,236.8490813603058,2024,10,23,0,0,0,1,0,0,0,1,0,0,0,1,0
10003,1174,286,16896.86984334607,25.464039926233863,854090,156.8739915505948,2025,1,25,0,1,0,0,0,1,0,0,1,0,0,0,0
9906,391,170,0.0,19.83046159928739,573747,309.652486184582,2024,8,12,0,0,0,0,1,1,0,0,0,0,1,0,0
10050,344,82,45202.94500577079,14.05789079610928,345851,272.7971590452015,2024,7,16,0,0,0,1,0,0,0,0,1,0,0,0,0
9972,906,461,29078.150834471267,11.767215033189732,285916,212.54312945484864,2024,11,19,0,0,0,0,0,0,0,0,0,0,1,0,0
10177,941,125,30482.0623013775,15.634886827670371,799777,215.05665768701684,2024,9,4,0,0,0,1,0,0,1,0,0,0,0,1,0
10027,404,302,21691.71044589589,28.26435468648056,967683,166.6452244522057,2025,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0
9850,1896,297,23773.0090112533,13.779773086094664,714495,201.09293408948864,2025,5,20,0,1,0,0,0,0,0,1,0,1,0,0,0
9949,1574,0,25406.61127863597,5.157068695095928,60849,202.5386223715721,2025,3,19,0,0,0,0,1,1,0,0,0,0,1,0,0
9925,1486,432,25318.26266433487,26.49107843723705,87942,204.04234516727792,2024,12,28,0,0,1,0,0,0,0,1,0,1,0,0,0
10098,711,389,0.0,4.997130503111328,298350,205.3851152319826,2024,8,11,0,0,1,0,0,0,0,1,0,0,0,0,1
10084,1590,99,42705.84198884107,4.372542627104883,966619,282.9092570846018,2025,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0
10087,1881,481,46510.64242867315,22.9391607012002,514749,312.42984378191284,2024,12,17,0,0,1,0,0,0,1,0,0,0,0,0,1
9793,1081,391,43315.03029168953,15.247246402528866,15880,280.535417255234,2024,8,3,0,1,0,0,0,0,1,0,0,0,0,0,1
10110,501,313,27973.95846039838,25.962269913342947,737561,198.55180353113016,2025,5,27,0,0,0,0,0,1,0,0,0,1,0,0,0
10047,1138,183,32878.75850706593,11.677960758189538,311327,230.0613912017076,2024,9,16,0,0,0,0,1,0,0,1,0,1,0,0,0
9932,932,247,45377.21619771743,7.327930416915356,382916,285.946016695832,2025,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0
9824,1558,384,44406.12184253907,6.2752891266384925,637826,293.91898506199215,2025,4,20,0,1,0,0,0,1,0,0,0,0,0,0,1
9992,1111,176,34506.980348061006,2.2615708207792755,893622,236.8667595702937,2025,2,23,0,0,0,1,0,0,0,1,1,0,0,0,0
9937,1256,465,55320.27136368436,29.68334912893155,338227,342.16450194348454,2025,4,25,0,0,0,0,1,0,1,0,0,0,0,0,1
9990,1243,436,21953.97833358414,4.691681262686309,140096,184.41220500402628,2025,3,22,0,0,0,0,0,0,0,1,0,0,1,0,0
10055,475,398,46621.184398244215,22.431477730648545,416798,287.1922977022322,2024,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0
9995,955,435,49126.07615900334,26.62320779678421,381389,307.57493683404164,2025,5,7,0,0,0,0,0,0,0,1,0,1,0,0,0
9892,1604,70,21071.007726856376,17.073390781662955,693663,179.65285329668384,2024,11,12,1,0,0,0,0,0,1,0,0,1,0,0,0
10062,544,0,39608.636794203696,12.888411480554574,482343,252.48350404736672,2024,6,21,1,0,0,0,0,0,0,1,0,0,0,0,0
9977,0,198,20509.690088955704,26.96021644402132,127614,174.18378773739607,2025,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1
9978,570,428,58464.5406418776,7.3377329257280675,210321,344.7754420478425,2024,10,2,0,0,0,1,0,1,0,0,0,0,1,0,0
10072,1756,476,30873.781396153936,10.825283049147073,635643,236.39679283975715,2024,12,9,1,0,0,0,0,0,0,0,0,0,1,0,0
9790,1831,213,47530.65693045509,23.216102643069195,90873,310.2256737857421,2024,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10128,1098,232,40320.83019188536,17.69318577542048,443062,265.72403169300776,2024,11,14,0,0,0,1,0,0,0,0,0,0,0,0,0
9958,545,379,18226.948209276976,16.696885203491803,306911,153.6978049483027,2024,8,16,0,0,0,1,0,1,0,0,0,1,0,0,0
10062,1076,392,58825.34389042046,27.05553789797277,332264,354.9921904277538,2025,4,17,1,0,0,0,0,0,1,0,0,0,0,0,1
10056,461,413,49447.470474327245,6.597050446314582,486187,300.5393219929269,2024,8,23,0,0,1,0,0,1,0,0,0,0,0,1,0
10057,1624,93,0.0,23.522639159201244,923642,265.7358367706608,2024,9,24,0,0,1,0,0,1,0,0,0,0,0,1,0
10214,1044,100,33847.98618650197,9.93826102064715,634407,232.458823957771,2024,9,7,0,0,0,0,0,0,0,1,0,0,0,1,0
10059,1702,119,55632.64216702878,26.348288428824024,596562,345.99158841961093,2024,11,24,0,1,0,0,0,0,0,0,0,1,0,0,0
10166,1211,323,57742.30678325894,26.440027481421783,959318,351.5624194703086,2025,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0
9923,1653,138,17947.706377029765,6.498344303455506,675193,167.10038004797735,2024,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9949,1031,243,17086.334658249336,25.94583536605021,522883,154.28902143063004,2024,8,22,0,1,0,0,0,0,1,0,0,1,0,0,0
10125,851,304,56898.31813118195,25.37828847422136,429173,340.8557722245169,2024,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0
10171,1830,184,30801.158962523263,3.8913874256103145,800256,232.8233978954904,2025,2,8,0,1,0,0,0,1,0,0,0,0,0,0,0
9991,481,144,41824.31922563611,11.523417102033832,827899,259.98137717541425,2024,10,16,0,0,0,0,0,0,0,0,0,0,0,0,1
10092,363,315,56979.859305476166,10.266628451844678,128671,332.869890986971,2025,2,23,0,1,0,0,0,0,1,0,0,0,1,0,0
10160,354,133,60798.43764227432,23.040653475573123,233297,347.9442372378996,2024,7,16,1,0,0,0,0,0,1,0,0,0,0,1,0
9949,997,367,0.0,12.476109349595182,971230,148.036292226659,2024,12,3,0,0,0,1,0,0,1,0,0,0,0,0,1
10076,1833,0,34279.014973970545,6.85015456859292,69032,247.21239980929607,2024,9,29,0,0,1,0,0,0,1,0,1,0,0,0,0
9994,1951,238,35824.83365551016,26.381771044578493,913568,258.59323856142873,2024,7,12,0,0,0,1,0,0,0,1,0,0,0,0,1
10030,641,224,17505.163610288422,15.693258864423878,611714,149.656020216479,2025,3,17,0,0,0,1,0,1,0,0,1,0,0,0,0
9978,1231,395,50480.52500481541,7.047316733714728,942581,317.928172702667,2025,4,10,0,0,0,0,1,0,1,0,0,0,0,0,1
9992,1148,455,35041.58328659614,3.210810504258593,594954,244.81836752241696,2025,4,29,0,1,0,0,0,0,0,1,0,0,0,0,1
9875,713,65,25837.05420906315,12.689151497298052,168234,186.63410515100512,2025,4,6,1,0,0,0,0,1,0,0,0,0,0,0,1
10054,1790,263,25995.89937876541,6.602557454518208,576896,210.22952089503008,2024,10,20,0,0,1,0,0,1,0,0,0,1,0,0,0
10060,1551,405,57836.76590848429,19.58207768194458,677848,358.7085113925283,2024,11,9,0,1,0,0,0,0,1,0,1,0,0,0,0
10159,0,52,29309.4402115906,12.810880489089932,899935,203.8486124371587,2025,2,23,0,0,0,1,0,0,0,0,1,0,0,0,0
9972,1769,278,29645.67305426068,21.03274846192803,295292,226.90613276716576,2024,12,9,0,0,0,0,0,0,1,0,0,0,1,0,0
10078,1292,221,22262.442883785912,9.329727440337416,485290,183.47188623778305,2025,4,29,0,0,0,1,0,0,0,0,0,0,0,0,1
9999,957,383,36891.91588730006,3.818919897188704,560783,249.0580256853335,2025,6,6,0,0,0,0,1,0,1,0,0,0,0,0,0
9880,989,128,16328.192476295157,28.959963414634665,47912,147.6568016351397,2025,5,7,0,0,1,0,0,0,1,0,1,0,0,0,0
9980,448,0,17493.954786530234,21.107510167471503,722448,144.7708204559411,2025,6,7,0,0,0,1,0,0,0,0,0,1,0,0,0
9944,1525,181,0.0,4.939788975271997,654085,202.68433104682904,2025,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0
9978,1296,228,16266.863033054946,14.113564872913283,331609,154.8735326862911,2025,4,24,0,0,1,0,0,1,0,0,0,0,0,1,0
9913,400,172,15314.694838995416,24.986337060262144,82457,133.68346683422823,2025,2,28,0,0,0,0,0,0,1,0,0,0,0,1,0
9965,1565,455,50375.88376954834,7.738002415785685,505159,324.1389195590541,2024,12,5,0,0,1,0,0,1,0,0,0,0,0,0,0
9968,788,0,17929.91890037216,22.88596329568577,237165,155.3229655504467,2024,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10216,1919,166,48894.98907266851,9.84563552069665,503454,319.58217522248765,2025,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0
9915,1961,460,57947.8171501941,12.588566941568642,463335,366.4686782603517,2024,10,12,1,0,0,0,0,0,1,0,0,0,0,0,1
9986,757,381,16704.606223884497,23.900065522290248,671502,150.34465373741384,2024,10,3,0,0,0,0,0,0,0,1,1,0,0,0,0
10128,1612,197,20043.74848321323,20.917656239421195,285524,178.35974825475802,2024,8,11,0,0,1,0,0,1,0,0,0,0,0,0,1
9945,1908,393,33940.300181530896,17.34740814500637,137603,251.3782124579608,2025,5,24,0,0,0,1,0,0,0,1,0,0,0,0,0
10083,1459,282,15934.764638672192,24.09809091407659,464921,157.58458967222666,2024,11,6,0,0,0,0,0,1,0,0,0,1,0,0,0
9907,1722,159,44097.021717623335,16.850151289207062,246544,291.84575562617147,2025,1,31,0,0,0,1,0,1,0,0,0,0,0,0,1
10177,1148,425,43964.94876360051,26.007279842915604,665257,287.3361945839353,2024,7,22,0,0,0,1,0,0,0,1,0,0,1,0,0
9930,872,404,0.0,19.46938383394462,651047,208.9472228681553,2024,9,20,0,0,0,0,0,0,0,1,0,0,1,0,0
9939,1278,455,38235.50441233959,14.32691970426683,443388,261.83442759377635,2025,2,11,0,0,0,0,0,1,0,0,1,0,0,0,0
10024,506,156,48239.19486209473,29.617646906422014,1427,291.03241224597866,2024,10,14,1,0,0,0,0,0,0,0,0,0,0,1,0
10025,1732,496,56425.87644295354,19.068430330602872,430139,356.5494187352096,2024,12,4,0,0,1,0,0,0,0,0,0,0,1,0,0
10014,1118,341,33084.95355550049,2.5375541796087733,255714,233.2334167607575,2025,6,5,1,0,0,0,0,0,0,1,0,0,1,0,0
9930,734,486,51789.57708945993,26.77127460360408,70266,316.871581565888,2025,2,20,0,0,0,0,0,1,0,0,0,0,1,0,0
9961,898,153,38339.992967570695,6.951851318352949,594607,250.71989699915045,2025,4,21,0,0,0,0,0,0,0,1,0,0,0,1,0
9976,847,273,29479.18023738256,23.46108376384731,864104,210.2093624393478,2024,8,7,0,0,0,0,1,1,0,0,1,0,0,0,0
10049,1725,297,50280.858013278325,7.706992087433581,562825,324.1629649596267,2024,6,17,1,0,0,0,0,1,0,0,1,0,0,0,0
10068,287,58,59332.49080329518,19.008712677378057,393384,338.11301837767456,2024,12,12,0,0,0,0,1,0,0,1,0,0,0,0,1
10038,319,447,0.0,7.338666981323528,23715,200.09581320530853,2024,8,8,0,0,0,0,1,0,0,1,0,0,0,0,1
10326,2061,113,25708.21313693337,22.48199788836527,34778,212.3701103744613,2024,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1
9953,982,68,34582.26153766554,19.691209124753374,774545,232.94506760342077,2024,6,26,0,0,1,0,0,0,0,0,0,0,1,0,0
10026,1608,78,24689.8512208935,22.289232317621376,702966,197.61846096011288,2025,1,6,0,0,0,0,1,1,0,0,0,0,0,1,0
9886,1084,204,20789.85988128681,8.309859133314548,444361,171.661791404837,2024,9,11,0,0,0,0,1,0,1,0,0,0,0,0,1
10071,660,154,20047.86709170164,19.563264850080746,687293,160.98075764855574,2025,1,19,0,1,0,0,0,0,1,0,0,0,1,0,0
9996,784,246,21409.58434895416,17.526001286248004,850774,170.72231086077826,2025,1,13,1,0,0,0,0,0,0,1,0,0,1,0,0
9988,529,444,22457.228323420342,20.50987496877465,869980,174.6401035326647,2024,12,6,0,1,0,0,0,0,1,0,1,0,0,0,0
9925,1271,74,51496.31968900813,19.47832615530021,331551,317.6113761595869,2024,11,30,0,1,0,0,0,0,1,0,0,0,0,0,0
10068,506,319,37311.3021038475,26.669699235287663,729879,242.54326765532895,2024,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0
10198,926,198,38455.228586164354,11.348693506243023,72141,253.7527192995065,2024,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0
10141,646,444,27420.883605346928,2.3685580745107733,591508,200.8495438101001,2024,12,13,0,0,0,0,1,0,0,0,0,0,0,1,0
10080,1545,451,36866.26206718721,26.8588983882884,336894,260.63402477375627,2024,9,10,0,1,0,0,0,1,0,0,0,0,1,0,0
9954,1100,390,33226.509129457685,29.458195129722224,773717,234.12096990412235,2024,8,7,0,1,0,0,0,0,0,1,0,0,0,0,0
9985,1713,399,23259.886869409074,23.277025898846837,307648,197.98502896714436,2025,6,8,0,1,0,0,0,0,0,0,0,0,0,0,1
9801,1668,454,19625.51863881254,25.854407715683497,645449,180.06383147830326,2024,11,6,1,0,0,0,0,0,0,1,1,0,0,0,0
9862,1078,268,49073.35943995765,16.944740330174614,170739,305.8771762076229,2024,9,30,0,0,0,1,0,1,0,0,0,0,0,0,0
10049,300,303,17573.587488787252,5.619115727523144,355040,145.5745182000773,2024,9,15,0,0,1,0,0,0,1,0,0,0,1,0,0
10005,1513,237,32175.75805650896,23.887938177504186,752479,233.90160812101303,2024,10,7,0,0,0,0,1,0,1,0,0,0,0,0,0
9898,1737,457,14895.251439698695,3.7020627347666735,642290,159.50571548457873,2024,11,30,0,0,0,1,0,0,0,0,0,0,1,0,0
9814,1115,266,29110.112506306086,8.645744791370346,59659,212.11119473070968,2024,7,14,0,0,0,1,0,0,0,0,1,0,0,0,0
9965,1524,270,44000.309006830765,29.868638419933863,671822,290.1967032467618,2025,5,3,0,0,1,0,0,0,0,1,0,0,1,0,0
10102,1270,412,28987.905397661903,27.790370480716703,44471,218.2090311886824,2025,3,29,0,0,0,0,1,0,1,0,0,0,0,0,1
10106,1775,96,32904.71350001406,6.709400029120466,369782,239.94421389112568,2024,10,16,0,0,0,1,0,0,1,0,0,0,0,0,1
9999,1071,240,48991.80877853244,13.589499416797786,450428,305.6049692193231,2024,9,30,0,0,0,0,0,1,0,0,0,0,1,0,0
10125,1930,304,48543.88337688448,24.363958877388374,59065,320.0136446184367,2024,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0
9957,1824,0,23032.378559184133,27.26880868317108,137420,193.1400105829272,2025,1,29,0,0,1,0,0,0,0,0,0,0,0,1,0
10091,1478,97,35012.11869556665,16.511302721915825,219421,244.71403870235852,2025,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1
10089,1711,349,0.0,28.401538241949,449896,219.8787176713906,2024,12,3,1,0,0,0,0,0,0,1,0,0,0,1,0
10050,363,466,43203.753739446365,13.420000921528208,335303,270.29840346409446,2025,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0
9976,872,484,20874.42910977528,2.789473297004454,649983,173.69817137828508,2025,3,27,0,0,0,1,0,0,1,0,0,0,1,0,0
